"","Transcrip_name","Compare"
"2716","SEFA.13147.1","LongTerm"
"2717","SEFA.13147.2","LongTerm"
"2718","SEFA.13160.1","LongTerm"
"2719","SEFA.13189.1","LongTerm"
"2720","SEFA.13204.1","LongTerm"
"2721","SEFA.13206.1","LongTerm"
"2722","SEFA.13224.1","LongTerm"
"2723","SEFA.13263.1","LongTerm"
"2724","SEFA.13263.2","LongTerm"
"2725","SEFA.13265.1","LongTerm"
"2726","SEFA.13284.1","LongTerm"
"2727","SEFA.13329.1","LongTerm"
"2728","SEFA.13331.1","LongTerm"
"2729","SEFA.13334.1","LongTerm"
"2730","SEFA.13354.1","LongTerm"
"2731","SEFA.13357.1","LongTerm"
"2732","SEFA.13357.2","LongTerm"
"2733","SEFA.13360.1","LongTerm"
"2734","SEFA.13383.1","LongTerm"
"2735","SEFA.13383.2","LongTerm"
"2736","SEFA.13393.1","LongTerm"
"2737","SEFA.13404.1","LongTerm"
"2738","SEFA.13412.1","LongTerm"
"2739","SEFA.13430.1","LongTerm"
"2740","SEFA.13448.1","LongTerm"
"2741","SEFA.13488.1","LongTerm"
"2742","SEFA.13508.2","LongTerm"
"2743","SEFA.13508.3","LongTerm"
"2744","SEFA.13508.4","LongTerm"
"2745","SEFA.13508.5","LongTerm"
"2746","SEFA.13510.1","LongTerm"
"2747","SEFA.13510.2","LongTerm"
"2748","SEFA.13510.3","LongTerm"
"2749","SEFA.13510.4","LongTerm"
"2750","SEFA.13517.1","LongTerm"
"2751","SEFA.13536.1","LongTerm"
"2752","SEFA.13536.2","LongTerm"
"2753","SEFA.13543.1","LongTerm"
"2754","SEFA.13581.1","LongTerm"
"2755","SEFA.13583.1","LongTerm"
"2756","SEFA.13608.1","LongTerm"
"2757","SEFA.13619.1","LongTerm"
"2758","SEFA.13620.1","LongTerm"
"2759","SEFA.13620.2","LongTerm"
"2760","SEFA.13621.1","LongTerm"
"2761","SEFA.13625.1","LongTerm"
"2762","SEFA.13625.2","LongTerm"
"2763","SEFA.13636.1","LongTerm"
"2764","SEFA.13636.2","LongTerm"
"2765","SEFA.13636.3","LongTerm"
"2766","SEFA.13636.4","LongTerm"
"2767","SEFA.13636.5","LongTerm"
"2768","SEFA.13636.6","LongTerm"
"2769","SEFA.13636.7","LongTerm"
"2770","SEFA.13636.8","LongTerm"
"2771","SEFA.13636.9","LongTerm"
"2772","SEFA.13637.1","LongTerm"
"2773","SEFA.13637.2","LongTerm"
"2774","SEFA.13645.1","LongTerm"
"2775","SEFA.13656.1","LongTerm"
"2776","SEFA.13656.2","LongTerm"
"2777","SEFA.13661.1","LongTerm"
"2778","SEFA.13663.1","LongTerm"
"2779","SEFA.13693.1","LongTerm"
"2780","SEFA.13698.2","LongTerm"
"2781","SEFA.13698.3","LongTerm"
"2782","SEFA.13702.1","LongTerm"
"2783","SEFA.13702.2","LongTerm"
"2784","SEFA.13718.1","LongTerm"
"2785","SEFA.13718.2","LongTerm"
"2786","SEFA.13749.1","LongTerm"
"2787","SEFA.13749.2","LongTerm"
"2788","SEFA.13749.3","LongTerm"
"2789","SEFA.13751.1","LongTerm"
"2790","SEFA.13751.2","LongTerm"
"2791","SEFA.13758.1","LongTerm"
"2792","SEFA.13760.1","LongTerm"
"2793","SEFA.13793.1","LongTerm"
"2794","SEFA.13823.1","LongTerm"
"2795","SEFA.13834.1","LongTerm"
"2796","SEFA.13834.2","LongTerm"
"2797","SEFA.13846.1","LongTerm"
"2798","SEFA.13847.2","LongTerm"
"2799","SEFA.13848.1","LongTerm"
"2800","SEFA.13848.2","LongTerm"
"2801","SEFA.13849.1","LongTerm"
"2802","SEFA.13850.1","LongTerm"
"2803","SEFA.13850.2","LongTerm"
"2804","SEFA.13886.1","LongTerm"
"2805","SEFA.13903.1","LongTerm"
"2806","SEFA.13907.1","LongTerm"
"2807","SEFA.13908.1","LongTerm"
"2808","SEFA.13908.2","LongTerm"
"2809","SEFA.13908.3","LongTerm"
"2810","SEFA.13908.4","LongTerm"
"2811","SEFA.13938.1","LongTerm"
"2812","SEFA.13938.2","LongTerm"
"2813","SEFA.13938.3","LongTerm"
"2814","SEFA.13938.4","LongTerm"
"2815","SEFA.13982.1","LongTerm"
"2816","SEFA.13982.2","LongTerm"
"2817","SEFA.13982.3","LongTerm"
"2818","SEFA.13990.1","LongTerm"
"2819","SEFA.13990.2","LongTerm"
"2820","SEFA.13990.3","LongTerm"
"2821","SEFA.14007.1","LongTerm"
"2822","SEFA.14007.2","LongTerm"
"2823","SEFA.14013.1","LongTerm"
"2824","SEFA.14013.2","LongTerm"
"2825","SEFA.14014.1","LongTerm"
"2826","SEFA.14053.1","LongTerm"
"2827","SEFA.14080.2","LongTerm"
"2828","SEFA.14081.2","LongTerm"
"2829","SEFA.14102.1","LongTerm"
"2830","SEFA.14104.1","LongTerm"
"2831","SEFA.14107.1","LongTerm"
"2832","SEFA.14118.1","LongTerm"
"2833","SEFA.14118.2","LongTerm"
"2834","SEFA.14119.2","LongTerm"
"2835","SEFA.14119.3","LongTerm"
"2836","SEFA.14119.4","LongTerm"
"2837","SEFA.14119.6","LongTerm"
"2838","SEFA.14126.1","LongTerm"
"2839","SEFA.14137.1","LongTerm"
"2840","SEFA.14143.1","LongTerm"
"2841","SEFA.14145.1","LongTerm"
"2842","SEFA.14157.1","LongTerm"
"2843","SEFA.14175.1","LongTerm"
"2844","SEFA.14190.1","LongTerm"
"2845","SEFA.14190.2","LongTerm"
"2846","SEFA.14192.1","LongTerm"
"2847","SEFA.14192.2","LongTerm"
"2848","SEFA.14192.4","LongTerm"
"2849","SEFA.14192.5","LongTerm"
"2850","SEFA.14192.10","LongTerm"
"2851","SEFA.14192.13","LongTerm"
"2852","SEFA.14192.17","LongTerm"
"2853","SEFA.14192.20","LongTerm"
"2854","SEFA.14194.1","LongTerm"
"2855","SEFA.14196.1","LongTerm"
"2856","SEFA.14218.1","LongTerm"
"2857","SEFA.14218.2","LongTerm"
"2858","SEFA.14218.3","LongTerm"
"2859","SEFA.14218.4","LongTerm"
"2860","SEFA.14218.5","LongTerm"
"2861","SEFA.14218.6","LongTerm"
"2862","SEFA.14218.7","LongTerm"
"2863","SEFA.14221.1","LongTerm"
"2864","SEFA.14239.1","LongTerm"
"2865","SEFA.14240.1","LongTerm"
"2866","SEFA.14240.2","LongTerm"
"2867","SEFA.14245.1","LongTerm"
"2868","SEFA.14260.1","LongTerm"
"2869","SEFA.14263.1","LongTerm"
"2870","SEFA.14264.1","LongTerm"
"2871","SEFA.14264.2","LongTerm"
"2872","SEFA.14268.1","LongTerm"
"2873","SEFA.14268.2","LongTerm"
"2874","SEFA.14305.1","LongTerm"
"2875","SEFA.14312.1","LongTerm"
"2876","SEFA.14327.1","LongTerm"
"2877","SEFA.14357.1","LongTerm"
"2878","SEFA.14375.1","LongTerm"
"2879","SEFA.14410.1","LongTerm"
"2880","SEFA.14415.1","LongTerm"
"2881","SEFA.14417.1","LongTerm"
"2882","SEFA.14419.1","LongTerm"
"2883","SEFA.14431.1","LongTerm"
"2884","SEFA.14431.2","LongTerm"
"2885","SEFA.14432.1","LongTerm"
"2886","SEFA.14435.1","LongTerm"
"2887","SEFA.14441.1","LongTerm"
"2888","SEFA.14448.1","LongTerm"
"2889","SEFA.14462.1","LongTerm"
"2890","SEFA.14462.2","LongTerm"
"2891","SEFA.14462.3","LongTerm"
"2892","SEFA.14462.4","LongTerm"
"2893","SEFA.14462.5","LongTerm"
"2894","SEFA.14462.6","LongTerm"
"2895","SEFA.14467.5","LongTerm"
"2896","SEFA.14467.6","LongTerm"
"2897","SEFA.14467.7","LongTerm"
"2898","SEFA.14467.8","LongTerm"
"2899","SEFA.14467.9","LongTerm"
"2900","SEFA.14467.10","LongTerm"
"2901","SEFA.14467.11","LongTerm"
"2902","SEFA.14467.12","LongTerm"
"2903","SEFA.14467.13","LongTerm"
"2904","SEFA.14467.14","LongTerm"
"2905","SEFA.14467.15","LongTerm"
"2906","SEFA.14467.16","LongTerm"
"2907","SEFA.14467.23","LongTerm"
"2908","SEFA.14468.1","LongTerm"
"2909","SEFA.14469.1","LongTerm"
"2910","SEFA.14469.2","LongTerm"
"2911","SEFA.14469.3","LongTerm"
"2912","SEFA.14469.4","LongTerm"
"2913","SEFA.14475.1","LongTerm"
"2914","SEFA.14489.5","LongTerm"
"2915","SEFA.14508.1","LongTerm"
"2916","SEFA.14509.1","LongTerm"
"2917","SEFA.14510.1","LongTerm"
"2918","SEFA.14510.2","LongTerm"
"2919","SEFA.14511.1","LongTerm"
"2920","SEFA.14559.1","LongTerm"
"2921","SEFA.14564.1","LongTerm"
"2922","SEFA.14565.1","LongTerm"
"2923","SEFA.14565.2","LongTerm"
"2924","SEFA.14605.1","LongTerm"
"2925","SEFA.14607.1","LongTerm"
"2926","SEFA.14607.2","LongTerm"
"2927","SEFA.14607.3","LongTerm"
"2928","SEFA.14607.4","LongTerm"
"2929","SEFA.14607.5","LongTerm"
"2930","SEFA.14626.1","LongTerm"
"2931","SEFA.14627.1","LongTerm"
"2932","SEFA.14628.1","LongTerm"
"2933","SEFA.14655.1","LongTerm"
"2934","SEFA.14656.3","LongTerm"
"2935","SEFA.14681.1","LongTerm"
"2936","SEFA.14691.1","LongTerm"
"2937","SEFA.14697.1","LongTerm"
"2938","SEFA.14715.1","LongTerm"
"2939","SEFA.14728.1","LongTerm"
"2940","SEFA.14728.2","LongTerm"
"2941","SEFA.14728.3","LongTerm"
"2942","SEFA.14732.1","LongTerm"
"2943","SEFA.14771.1","LongTerm"
"2944","SEFA.14771.2","LongTerm"
"2945","SEFA.14775.1","LongTerm"
"2946","SEFA.14790.1","LongTerm"
"2947","SEFA.14794.1","LongTerm"
"2948","SEFA.14819.1","LongTerm"
"2949","SEFA.14833.1","LongTerm"
"2950","SEFA.14833.2","LongTerm"
"2951","SEFA.14849.1","LongTerm"
"2952","SEFA.14850.1","LongTerm"
"2953","SEFA.14878.1","LongTerm"
"2954","SEFA.14888.1","LongTerm"
"2955","SEFA.14895.1","LongTerm"
"2956","SEFA.14907.1","LongTerm"
"2957","SEFA.14923.1","LongTerm"
"2958","SEFA.14976.1","LongTerm"
"2959","SEFA.14977.1","LongTerm"
"2960","SEFA.14978.1","LongTerm"
"2961","SEFA.14986.1","LongTerm"
"2962","SEFA.15002.1","LongTerm"
"2963","SEFA.15013.1","LongTerm"
"2964","SEFA.15013.2","LongTerm"
"2965","SEFA.15013.3","LongTerm"
"2966","SEFA.15013.4","LongTerm"
"2967","SEFA.15013.5","LongTerm"
"2968","SEFA.15013.6","LongTerm"
"2969","SEFA.15019.1","LongTerm"
"2970","SEFA.15020.1","LongTerm"
"2971","SEFA.15043.1","LongTerm"
"2972","SEFA.15043.2","LongTerm"
"2973","SEFA.15049.1","LongTerm"
"2974","SEFA.15066.1","LongTerm"
"2975","SEFA.15076.1","LongTerm"
"2976","SEFA.15076.2","LongTerm"
"2977","SEFA.15113.1","LongTerm"
"2978","SEFA.15127.1","LongTerm"
"2979","SEFA.15127.2","LongTerm"
"2980","SEFA.15127.3","LongTerm"
"2981","SEFA.15127.4","LongTerm"
"2982","SEFA.15127.5","LongTerm"
"2983","SEFA.15127.6","LongTerm"
"2984","SEFA.15127.7","LongTerm"
"2985","SEFA.15127.8","LongTerm"
"2986","SEFA.15127.9","LongTerm"
"2987","SEFA.15127.10","LongTerm"
"2988","SEFA.15127.11","LongTerm"
"2989","SEFA.15129.1","LongTerm"
"2990","SEFA.15129.2","LongTerm"
"2991","SEFA.15129.3","LongTerm"
"2992","SEFA.15137.1","LongTerm"
"2993","SEFA.15142.1","LongTerm"
"2994","SEFA.15143.1","LongTerm"
"2995","SEFA.15149.1","LongTerm"
"2996","SEFA.15150.1","LongTerm"
"2997","SEFA.15150.2","LongTerm"
"2998","SEFA.15150.3","LongTerm"
"2999","SEFA.15153.1","LongTerm"
"3000","SEFA.15161.1","LongTerm"
"3001","SEFA.15179.1","LongTerm"
"3002","SEFA.15179.2","LongTerm"
"3003","SEFA.15179.3","LongTerm"
"3004","SEFA.15185.1","LongTerm"
"3005","SEFA.15187.1","LongTerm"
"3006","SEFA.15198.1","LongTerm"
"3007","SEFA.15199.1","LongTerm"
"3008","SEFA.15208.3","LongTerm"
"3009","SEFA.15223.1","LongTerm"
"3010","SEFA.15236.2","LongTerm"
"3011","SEFA.15236.9","LongTerm"
"3012","SEFA.15239.1","LongTerm"
"3013","SEFA.15243.1","LongTerm"
"3014","SEFA.15252.1","LongTerm"
"3015","SEFA.15257.1","LongTerm"
"3016","SEFA.15258.1","LongTerm"
"3017","SEFA.15261.1","LongTerm"
"3018","SEFA.15261.2","LongTerm"
"3019","SEFA.15261.3","LongTerm"
"3020","SEFA.15264.1","LongTerm"
"3021","SEFA.15276.1","LongTerm"
"3022","SEFA.15276.2","LongTerm"
"3023","SEFA.15285.1","LongTerm"
"3024","SEFA.15293.1","LongTerm"
"3025","SEFA.15302.11","LongTerm"
"3026","SEFA.15313.1","LongTerm"
"3027","SEFA.15313.2","LongTerm"
"3028","SEFA.15322.1","LongTerm"
"3029","SEFA.15327.1","LongTerm"
"3030","SEFA.15327.2","LongTerm"
"3031","SEFA.15329.1","LongTerm"
"3032","SEFA.15332.1","LongTerm"
"3033","SEFA.15363.1","LongTerm"
"3034","SEFA.15367.1","LongTerm"
"3035","SEFA.15370.1","LongTerm"
"3036","SEFA.15404.1","LongTerm"
"3037","SEFA.15405.1","LongTerm"
"3038","SEFA.15411.1","LongTerm"
"3039","SEFA.15413.1","LongTerm"
"3040","SEFA.15413.2","LongTerm"
"3041","SEFA.15427.1","LongTerm"
"3042","SEFA.15448.1","LongTerm"
"3043","SEFA.15453.1","LongTerm"
"3044","SEFA.15453.2","LongTerm"
"3045","SEFA.15462.2","LongTerm"
"3046","SEFA.15462.6","LongTerm"
"3047","SEFA.15472.1","LongTerm"
"3048","SEFA.15475.1","LongTerm"
"3049","SEFA.15500.140","LongTerm"
"3050","SEFA.15501.3","LongTerm"
"3051","SEFA.15505.1","LongTerm"
"3052","SEFA.15505.2","LongTerm"
"3053","SEFA.15530.1","LongTerm"
"3054","SEFA.15530.2","LongTerm"
"3055","SEFA.15530.3","LongTerm"
"3056","SEFA.15530.4","LongTerm"
"3057","SEFA.15530.5","LongTerm"
"3058","SEFA.15530.6","LongTerm"
"3059","SEFA.15618.1","LongTerm"
"3060","SEFA.15620.1","LongTerm"
"3061","SEFA.15622.1","LongTerm"
"3062","SEFA.15629.1","LongTerm"
"3063","SEFA.15629.2","LongTerm"
"3064","SEFA.15633.1","LongTerm"
"3065","SEFA.15650.1","LongTerm"
"3066","SEFA.15650.2","LongTerm"
"3067","SEFA.15682.1","LongTerm"
"3068","SEFA.15684.1","LongTerm"
"3069","SEFA.15689.1","LongTerm"
"3070","SEFA.15689.2","LongTerm"
"3071","SEFA.15689.3","LongTerm"
"3072","SEFA.15689.4","LongTerm"
"3073","SEFA.15689.5","LongTerm"
"3074","SEFA.15689.6","LongTerm"
"3075","SEFA.15689.7","LongTerm"
"3076","SEFA.15689.8","LongTerm"
"3077","SEFA.15689.9","LongTerm"
"3078","SEFA.15689.10","LongTerm"
"3079","SEFA.15689.11","LongTerm"
"3080","SEFA.15689.13","LongTerm"
"3081","SEFA.15689.14","LongTerm"
"3082","SEFA.15689.15","LongTerm"
"3083","SEFA.15691.1","LongTerm"
"3084","SEFA.15691.2","LongTerm"
"3085","SEFA.15698.1","LongTerm"
"3086","SEFA.15698.3","LongTerm"
"3087","SEFA.15698.4","LongTerm"
"3088","SEFA.15698.5","LongTerm"
"3089","SEFA.15698.6","LongTerm"
"3090","SEFA.15698.7","LongTerm"
"3091","SEFA.15701.1","LongTerm"
"3092","SEFA.15701.2","LongTerm"
"3093","SEFA.15701.3","LongTerm"
"3094","SEFA.15701.4","LongTerm"
"3095","SEFA.15701.5","LongTerm"
"3096","SEFA.15701.6","LongTerm"
"3097","SEFA.15701.7","LongTerm"
"3098","SEFA.15701.8","LongTerm"
"3099","SEFA.15701.9","LongTerm"
"3100","SEFA.15701.10","LongTerm"
"3101","SEFA.15701.11","LongTerm"
"3102","SEFA.15751.1","LongTerm"
"3103","SEFA.15751.2","LongTerm"
"3104","SEFA.15752.1","LongTerm"
"3105","SEFA.15753.1","LongTerm"
"3106","SEFA.15756.1","LongTerm"
"3107","SEFA.15756.2","LongTerm"
"3108","SEFA.15756.3","LongTerm"
"3109","SEFA.15756.4","LongTerm"
"3110","SEFA.15756.5","LongTerm"
"3111","SEFA.15775.1","LongTerm"
"3112","SEFA.15778.1","LongTerm"
"3113","SEFA.15801.1","LongTerm"
"3114","SEFA.15808.1","LongTerm"
"3115","SEFA.15826.1","LongTerm"
"3116","SEFA.15826.2","LongTerm"
"3117","SEFA.15826.3","LongTerm"
"3118","SEFA.15826.4","LongTerm"
"3119","SEFA.15826.5","LongTerm"
"3120","SEFA.15826.6","LongTerm"
"3121","SEFA.15826.7","LongTerm"
"3122","SEFA.15826.8","LongTerm"
"3123","SEFA.15826.9","LongTerm"
"3124","SEFA.15826.10","LongTerm"
"3125","SEFA.15826.12","LongTerm"
"3126","SEFA.15826.13","LongTerm"
"3127","SEFA.15826.14","LongTerm"
"3128","SEFA.15828.1","LongTerm"
"3129","SEFA.15828.2","LongTerm"
"3130","SEFA.15828.3","LongTerm"
"3131","SEFA.15830.1","LongTerm"
"3132","SEFA.15840.2","LongTerm"
"3133","SEFA.15849.1","LongTerm"
"3134","SEFA.15849.2","LongTerm"
"3135","SEFA.15862.1","LongTerm"
"3136","SEFA.15880.2","LongTerm"
"3137","SEFA.15904.1","LongTerm"
"3138","SEFA.15904.2","LongTerm"
"3139","SEFA.15906.1","LongTerm"
"3140","SEFA.15917.1","LongTerm"
"3141","SEFA.15917.2","LongTerm"
"3142","SEFA.15918.1","LongTerm"
"3143","SEFA.15934.4","LongTerm"
"3144","SEFA.15934.5","LongTerm"
"3145","SEFA.15934.6","LongTerm"
"3146","SEFA.15934.8","LongTerm"
"3147","SEFA.15934.10","LongTerm"
"3148","SEFA.15934.11","LongTerm"
"3149","SEFA.15934.12","LongTerm"
"3150","SEFA.15934.13","LongTerm"
"3151","SEFA.15934.14","LongTerm"
"3152","SEFA.15934.16","LongTerm"
"3153","SEFA.15934.17","LongTerm"
"3154","SEFA.15934.18","LongTerm"
"3155","SEFA.15934.20","LongTerm"
"3156","SEFA.15934.25","LongTerm"
"3157","SEFA.15943.1","LongTerm"
"3158","SEFA.15943.2","LongTerm"
"3159","SEFA.15943.3","LongTerm"
"3160","SEFA.15943.4","LongTerm"
"3161","SEFA.15943.5","LongTerm"
"3162","SEFA.15943.6","LongTerm"
"3163","SEFA.15943.7","LongTerm"
"3164","SEFA.15943.8","LongTerm"
"3165","SEFA.15943.9","LongTerm"
"3166","SEFA.15943.10","LongTerm"
"3167","SEFA.15946.1","LongTerm"
"3168","SEFA.15946.2","LongTerm"
"3169","SEFA.15946.3","LongTerm"
"3170","SEFA.15946.5","LongTerm"
"3171","SEFA.15946.6","LongTerm"
"3172","SEFA.15947.1","LongTerm"
"3173","SEFA.15947.2","LongTerm"
"3174","SEFA.15955.1","LongTerm"
"3175","SEFA.15967.1","LongTerm"
"3176","SEFA.15967.2","LongTerm"
"3177","SEFA.15990.1","LongTerm"
"3178","SEFA.15990.2","LongTerm"
"3179","SEFA.15990.3","LongTerm"
"3180","SEFA.15990.5","LongTerm"
"3181","SEFA.16028.1","LongTerm"
"3182","SEFA.16062.1","LongTerm"
"3183","SEFA.16062.2","LongTerm"
"3184","SEFA.16080.1","LongTerm"
"3185","SEFA.16080.2","LongTerm"
"3186","SEFA.16086.1","LongTerm"
"3187","SEFA.16086.2","LongTerm"
"3188","SEFA.16109.1","LongTerm"
"3189","SEFA.16121.1","LongTerm"
"3190","SEFA.16128.1","LongTerm"
"3191","SEFA.16135.1","LongTerm"
"3192","SEFA.16139.1","LongTerm"
"3193","SEFA.16140.1","LongTerm"
"3194","SEFA.16144.1","LongTerm"
"3195","SEFA.16147.13","LongTerm"
"3196","SEFA.16151.1","LongTerm"
"3197","SEFA.16175.1","LongTerm"
"3198","SEFA.16178.1","LongTerm"
"3199","SEFA.16191.1","LongTerm"
"3200","SEFA.16229.1","LongTerm"
"3201","SEFA.16230.1","LongTerm"
"3202","SEFA.16235.1","LongTerm"
"3203","SEFA.16237.1","LongTerm"
"3204","SEFA.16238.1","LongTerm"
"3205","SEFA.16243.1","LongTerm"
"3206","SEFA.16243.2","LongTerm"
"3207","SEFA.16245.1","LongTerm"
"3208","SEFA.16249.1","LongTerm"
"3209","SEFA.16250.1","LongTerm"
"3210","SEFA.16266.1","LongTerm"
"3211","SEFA.16266.2","LongTerm"
"3212","SEFA.16266.3","LongTerm"
"3213","SEFA.16277.1","LongTerm"
"3214","SEFA.16296.1","LongTerm"
"3215","SEFA.16296.2","LongTerm"
"3216","SEFA.16296.3","LongTerm"
"3217","SEFA.16296.4","LongTerm"
"3218","SEFA.16296.5","LongTerm"
"3219","SEFA.16296.6","LongTerm"
"3220","SEFA.16296.7","LongTerm"
"3221","SEFA.16296.8","LongTerm"
"3222","SEFA.16296.9","LongTerm"
"3223","SEFA.16296.10","LongTerm"
"3224","SEFA.16296.11","LongTerm"
"3225","SEFA.16296.12","LongTerm"
"3226","SEFA.16296.13","LongTerm"
"3227","SEFA.16296.14","LongTerm"
"3228","SEFA.16296.15","LongTerm"
"3229","SEFA.16296.16","LongTerm"
"3230","SEFA.16296.17","LongTerm"
"3231","SEFA.16296.18","LongTerm"
"3232","SEFA.16296.19","LongTerm"
"3233","SEFA.16296.20","LongTerm"
"3234","SEFA.16296.21","LongTerm"
"3235","SEFA.16296.22","LongTerm"
"3236","SEFA.16296.23","LongTerm"
"3237","SEFA.16297.1","LongTerm"
"3238","SEFA.16297.2","LongTerm"
"3239","SEFA.16297.3","LongTerm"
"3240","SEFA.16297.4","LongTerm"
"3241","SEFA.16308.1","LongTerm"
"3242","SEFA.16326.1","LongTerm"
"3243","SEFA.16326.2","LongTerm"
"3244","SEFA.16327.1","LongTerm"
"3245","SEFA.16336.1","LongTerm"
"3246","SEFA.16340.1","LongTerm"
"3247","SEFA.16341.1","LongTerm"
"3248","SEFA.16341.2","LongTerm"
"3249","SEFA.16341.3","LongTerm"
"3250","SEFA.16360.1","LongTerm"
"3251","SEFA.16368.1","LongTerm"
"3252","SEFA.16383.1","LongTerm"
"3253","SEFA.16389.1","LongTerm"
"3254","SEFA.16392.1","LongTerm"
"3255","SEFA.16396.1","LongTerm"
"3256","SEFA.16396.2","LongTerm"
"3257","SEFA.16397.1","LongTerm"
"3258","SEFA.16407.1","LongTerm"
"3259","SEFA.16407.2","LongTerm"
"3260","SEFA.16412.1","LongTerm"
"3261","SEFA.16412.2","LongTerm"
"3262","SEFA.16412.3","LongTerm"
"3263","SEFA.16413.1","LongTerm"
"3264","SEFA.16419.1","LongTerm"
"3265","SEFA.16419.2","LongTerm"
"3266","SEFA.16419.3","LongTerm"
"3267","SEFA.16419.4","LongTerm"
"3268","SEFA.16419.5","LongTerm"
"3269","SEFA.16419.6","LongTerm"
"3270","SEFA.16419.7","LongTerm"
"3271","SEFA.16419.8","LongTerm"
"3272","SEFA.16419.9","LongTerm"
"3273","SEFA.16419.10","LongTerm"
"3274","SEFA.16419.11","LongTerm"
"3275","SEFA.16419.12","LongTerm"
"3276","SEFA.16419.13","LongTerm"
"3277","SEFA.16419.14","LongTerm"
"3278","SEFA.16419.15","LongTerm"
"3279","SEFA.16419.16","LongTerm"
"3280","SEFA.16419.17","LongTerm"
"3281","SEFA.16419.18","LongTerm"
"3282","SEFA.16419.19","LongTerm"
"3283","SEFA.16419.20","LongTerm"
"3284","SEFA.16419.21","LongTerm"
"3285","SEFA.16419.22","LongTerm"
"3286","SEFA.16419.23","LongTerm"
"3287","SEFA.16419.24","LongTerm"
"3288","SEFA.16419.25","LongTerm"
"3289","SEFA.16419.26","LongTerm"
"3290","SEFA.16419.27","LongTerm"
"3291","SEFA.16419.28","LongTerm"
"3292","SEFA.16419.29","LongTerm"
"3293","SEFA.16419.30","LongTerm"
"3294","SEFA.16419.31","LongTerm"
"3295","SEFA.16419.32","LongTerm"
"3296","SEFA.16419.33","LongTerm"
"3297","SEFA.16419.34","LongTerm"
"3298","SEFA.16419.35","LongTerm"
"3299","SEFA.16419.36","LongTerm"
"3300","SEFA.16419.37","LongTerm"
"3301","SEFA.16419.38","LongTerm"
"3302","SEFA.16419.39","LongTerm"
"3303","SEFA.16419.40","LongTerm"
"3304","SEFA.16419.41","LongTerm"
"3305","SEFA.16419.42","LongTerm"
"3306","SEFA.16419.43","LongTerm"
"3307","SEFA.16419.44","LongTerm"
"3308","SEFA.16419.45","LongTerm"
"3309","SEFA.16419.46","LongTerm"
"3310","SEFA.16419.47","LongTerm"
"3311","SEFA.16419.48","LongTerm"
"3312","SEFA.16419.49","LongTerm"
"3313","SEFA.16419.50","LongTerm"
"3314","SEFA.16419.51","LongTerm"
"3315","SEFA.16419.52","LongTerm"
"3316","SEFA.16419.53","LongTerm"
"3317","SEFA.16419.54","LongTerm"
"3318","SEFA.16419.55","LongTerm"
"3319","SEFA.16420.1","LongTerm"
"3320","SEFA.16420.2","LongTerm"
"3321","SEFA.16420.3","LongTerm"
"3322","SEFA.16421.1","LongTerm"
"3323","SEFA.16454.1","LongTerm"
"3324","SEFA.16456.1","LongTerm"
"3325","SEFA.16481.1","LongTerm"
"3326","SEFA.16481.2","LongTerm"
"3327","SEFA.16481.3","LongTerm"
"3328","SEFA.16481.4","LongTerm"
"3329","SEFA.16481.5","LongTerm"
"3330","SEFA.16516.1","LongTerm"
"3331","SEFA.16516.2","LongTerm"
"3332","SEFA.16516.3","LongTerm"
"3333","SEFA.16516.4","LongTerm"
"3334","SEFA.16516.5","LongTerm"
"3335","SEFA.16516.6","LongTerm"
"3336","SEFA.16516.7","LongTerm"
"3337","SEFA.16524.1","LongTerm"
"3338","SEFA.16529.1","LongTerm"
"3339","SEFA.16529.2","LongTerm"
"3340","SEFA.16529.3","LongTerm"
"3341","SEFA.16529.4","LongTerm"
"3342","SEFA.16529.5","LongTerm"
"3343","SEFA.16529.6","LongTerm"
"3344","SEFA.16529.7","LongTerm"
"3345","SEFA.16529.8","LongTerm"
"3346","SEFA.16529.9","LongTerm"
"3347","SEFA.16529.11","LongTerm"
"3348","SEFA.16529.12","LongTerm"
"3349","SEFA.16529.13","LongTerm"
"3350","SEFA.16529.14","LongTerm"
"3351","SEFA.16529.15","LongTerm"
"3352","SEFA.16529.16","LongTerm"
"3353","SEFA.16529.17","LongTerm"
"3354","SEFA.16530.1","LongTerm"
"3355","SEFA.16530.2","LongTerm"
"3356","SEFA.16534.1","LongTerm"
"3357","SEFA.16568.1","LongTerm"
"3358","SEFA.16584.1","LongTerm"
"3359","SEFA.16587.1","LongTerm"
"3360","SEFA.16592.1","LongTerm"
"3361","SEFA.16592.2","LongTerm"
"3362","SEFA.16605.1","LongTerm"
"3363","SEFA.16608.1","LongTerm"
"3364","SEFA.16608.2","LongTerm"
"3365","SEFA.16608.3","LongTerm"
"3366","SEFA.16617.1","LongTerm"
"3367","SEFA.16627.1","LongTerm"
"3368","SEFA.16627.2","LongTerm"
"3369","SEFA.16645.1","LongTerm"
"3370","SEFA.16645.2","LongTerm"
"3371","SEFA.16645.3","LongTerm"
"3372","SEFA.16645.4","LongTerm"
"3373","SEFA.16645.5","LongTerm"
"3374","SEFA.16645.6","LongTerm"
"3375","SEFA.16645.7","LongTerm"
"3376","SEFA.16646.1","LongTerm"
"3377","SEFA.16646.2","LongTerm"
"3378","SEFA.16649.1","LongTerm"
"3379","SEFA.16658.1","LongTerm"
"3380","SEFA.16688.1","LongTerm"
